date,quote_date,period,group,p,pWd,pWs,infl,inflW
354,201707,1988-2022,Middle,3365.801655222972,29.06502359562243,29.48656817296675,386.5532341757595,.0308635652204809
354,201707,1988-2022,Top,5625.32833023866,47.88932425216384,49.61129631808338,412.6153344841441,.0307590736457541
355,201708,1988-2022,Bottom,1900.443322345614,16.73640632464473,16.77577403791171,250.6419222651554,.0223232236672099
355,201708,1988-2022,Middle,3489.113323569298,30.10648766097923,30.60483605600893,364.8793838535009,.0309717652641363
355,201708,1988-2022,Top,5821.419994036357,49.83242077739366,51.50145817028048,409.9258209057249,.0368452027991755
356,201709,1988-2022,Bottom,1863.539993559321,16.37744507197446,16.40542796717879,195.605164275427,.0188646412514875
356,201709,1988-2022,Middle,3402.623326490323,29.24366431469874,29.90372110765505,400.4355000492069,.0378577408147294
356,201709,1988-2022,Top,5772.894993027051,49.3065016908998,51.00356150465086,305.6423038632299,.0306123890492245
357,201710,1988-2022,Bottom,1845.083326518536,16.25256842392264,16.31570664638032,295.6647241468697,.0345028057490708
357,201710,1988-2022,Middle,3348.411661297083,28.84892528135485,29.45589380472666,515.3574092317589,.0491150520883323
357,201710,1988-2022,Top,5627.569989949465,47.96271447750041,49.63057802439047,372.6697874085706,.0348736084447031
358,201711,1988-2022,Bottom,1881.029988383253,16.525135012945,16.52452239464037,343.1100842542946,.0358703534526891
358,201711,1988-2022,Middle,3327.809980263313,28.75719604057182,29.08399489163033,404.1260316919458,.0353035919583059
358,201711,1988-2022,Top,5600.944998661677,48.10934154411856,49.00783215284658,409.6757625695318,.0376608989047327
359,201712,1988-2022,Bottom,1873.238325973352,16.53412673682518,16.53389309034295,413.8286061759572,.0440419352824506
359,201712,1988-2022,Middle,3370.56832587719,29.19981415909327,29.70172898838064,457.1864372143561,.0421450778308099
359,201712,1988-2022,Top,5695.256660024325,48.91948169630874,50.22665906751839,421.7388628438736,.0406791334913805
360,201801,1988-2022,Bottom,1841.678325568636,16.30823992186924,16.24874647433171,423.5223286833692,.0431578836997251
360,201801,1988-2022,Middle,3245.913323591153,28.09243668200603,28.6640650855649,444.0364928654162,.0411842868045369
360,201801,1988-2022,Top,5419.008334875107,46.32175493696317,47.93760368949734,374.9974836158799,.0361326651049012
361,201802,1988-2022,Bottom,1845.98499789834,17.76120820785097,16.25998447272771,205.9403978423992,.0312425798329817
361,201802,1988-2022,Middle,3302.556656628847,31.87010167867023,29.22327329259133,62.81820533331484,.0232190097444421
361,201802,1988-2022,Top,5643.314989964168,53.97272949999509,49.47023341663104,147.4899273074698,.023070693114884
362,201803,1988-2022,Bottom,1867.164996817708,17.86062103292594,16.3267824507202,162.9338061029557,.0201375022898749
362,201803,1988-2022,Middle,3304.114990224441,31.75282096253553,29.1300424975149,87.88647529145237,.0228218693887735
362,201803,1988-2022,Top,5666.450001994769,53.95343307006018,49.43319033895386,178.8877212068959,.0179725819189684
363,201804,1988-2022,Bottom,1887.149997135003,18.09661809832323,16.5545545828063,184.3336027988698,.0214765500340188
363,201804,1988-2022,Middle,3315.496657411257,31.92893420835026,29.29902108347354,145.8185765979579,.0276094915380251
363,201804,1988-2022,Top,5861.943325042725,56.50159369360578,52.62606186291669,354.7363780084804,.0396133939050856
364,201805,1988-2022,Bottom,1867.343326265613,17.93059896452663,16.4112647890773,146.357754887625,.0192419789404236
364,201805,1988-2022,Middle,3312.994995027781,31.80247587081976,29.18936836125795,102.3062245435237,.0177400320830732
364,201805,1988-2022,Top,5880.471662978332,56.64081685832934,52.8255566759423,323.1398018104907,.0360684878916212
365,201806,1988-2022,Bottom,1881.179995790124,18.10537670616759,16.58020313732171,132.1657308668364,.0194248911927086
365,201806,1988-2022,Middle,3369.691672811905,32.40494411450345,29.78670037037227,122.1263342148935,.0223064704364238
365,201806,1988-2022,Top,5811.776665707429,55.67303116970773,51.38301730113259,267.215887112737,.0282168494109101
366,201807,1988-2022,Bottom,1844.608327989777,17.71246959740529,16.24221061581435,133.7415505399501,.012201927956653
366,201807,1988-2022,Middle,3221.719992945591,30.92344165358615,28.42759066608657,141.5093056799378,.0207718789427342
366,201807,1988-2022,Top,5668.024991373221,54.57165161817102,50.76335623208433,186.9258801147225,.0225380222137801
367,201808,1988-2022,Bottom,1877.479996725917,18.11551293655066,16.67305029756001,156.9666734688023,.0186859935459249
367,201808,1988-2022,Middle,3391.736649473508,32.68563100864412,30.07084254177365,122.3571225971682,.0213616551660607
367,201808,1988-2022,Top,5842.613325456779,56.48767960581851,52.54503249023886,156.9999367047179,.0186529223890564
368,201809,1988-2022,Bottom,1894.971660529574,18.20325887007251,16.71462079836056,213.4513257051973,.0211256291006142
368,201809,1988-2022,Middle,3381.284995486339,32.46374412232156,29.79267375869676,173.5058215378861,.0217905794953973
368,201809,1988-2022,Top,6004.213327169418,57.86832277917225,53.87430547360176,307.6964717416558,.0319421589499598
369,201810,1988-2022,Bottom,1847.866661975781,17.79067127144663,16.39121175027685,148.1304327384957,.0129349984180938
369,201810,1988-2022,Middle,3303.223322282235,31.770884907591,29.29788072884548,59.72856162309957,.0135281607394594
369,201810,1988-2022,Top,5900.311661839485,56.84906529004608,52.87871187490722,252.1234215455479,.0288187224448772
370,201811,1988-2022,Bottom,1859.046661525965,17.83611760794884,16.39982612533883,209.5414982434401,.0208613064423465
370,201811,1988-2022,Middle,3280.991663734118,31.4420268687536,28.84900875137343,159.5981755303607,.0217546841612943
370,201811,1988-2022,Top,5721.416656712691,54.47367587454695,49.9857406153266,169.8435544812431,.0197977020111466
371,201812,1988-2022,Bottom,1897.839995016654,18.16141492134193,16.6739084731283,47.5538168529359,.0002608151791795
371,201812,1988-2022,Middle,3303.179976344109,31.65699037284746,29.0289502357482,79.75397806148976,.0099367281677587
371,201812,1988-2022,Top,5834.844992876053,55.61436094714251,51.03971108340193,120.9652701897236,.0127029108113372
372,201901,1988-2022,Bottom,1850.54833227396,17.10856248248213,16.38664061946717,135.525071110654,.0117184241839633
372,201901,1988-2022,Middle,3261.206664989392,30.10968329792377,28.86188510116578,111.6032254431047,.0141718506290545
372,201901,1988-2022,Top,5793.22999582688,54.22441318371178,52.20786813237161,169.4334783533122,.0214884460184142
373,201902,1988-2022,Bottom,1919.261666094263,17.68146859924309,16.92913351980193,216.1292023634208,.0153135513782653
373,201902,1988-2022,Middle,3403.091663072506,31.36670211582289,30.06415068816083,249.9658870806646,.0206932560541115
373,201902,1988-2022,Top,6108.244981447856,57.0979522037475,54.96479021480385,332.5347807137102,.0342791518787256
374,201903,1988-2022,Bottom,1890.83833569785,17.40599662531167,16.65529427725899,199.4130841087705,.0179700078505978
374,201903,1988-2022,Middle,3252.921646704277,29.9920314050202,28.74331137652431,213.705808724626,.0187828752117601
374,201903,1988-2022,Top,5915.404996335506,55.38887051151445,53.33121794803689,294.8207543818474,.0336652419543384
375,201904,1988-2022,Bottom,1853.299998889367,17.12366033989626,16.39152464458796,155.685666463493,.0160128479686061
375,201904,1988-2022,Middle,3250.916659593582,30.08050984850464,28.84549282625085,217.0674058720275,.0149251945824744
375,201904,1988-2022,Top,5932.651669641336,56.0145110290808,53.96537704606695,185.4597425755249,.0177536817098485
376,201905,1988-2022,Bottom,1886.411655520399,17.32640197743119,16.57146693692387,166.4905594487209,.0133492513532095
376,201905,1988-2022,Middle,3298.524992416302,30.48867480425785,29.23407939043439,254.2638089308942,.0269806323137042
376,201905,1988-2022,Top,5916.871666153272,55.8067195606806,53.77583161297176,224.1987677737294,.02090786333027
377,201906,1988-2022,Bottom,1878.416661793987,17.31535270940124,16.56672484823503,194.877809972968,.0172149283667598
377,201906,1988-2022,Middle,3321.724993000428,30.69459801793952,29.41915502218762,256.2343620675771,.0222155345752526
377,201906,1988-2022,Top,5969.001669387023,56.14791674135873,54.08750837936532,274.5570609675876,.0276757621684093
378,201907,1988-2022,Bottom,1834.124991501371,16.90554355156685,16.17478640610352,98.99638420611154,.014120043177968
378,201907,1988-2022,Middle,3266.573331644138,30.22815151157556,28.99307937933675,271.2461157798923,.0272123006204765
378,201907,1988-2022,Top,5974.446649909019,56.28409462045723,54.24708752388445,352.4688037597419,.035152108479925
379,201908,1988-2022,Bottom,1876.481657420595,17.3049634968047,16.57272885799951,149.7588745124328,.0170316289861603
379,201908,1988-2022,Middle,3352.484990706047,31.10572588957924,29.85066260705935,195.994617100223,.018528955053777
379,201908,1988-2022,Top,6165.373326659203,58.35680523875635,56.2951632537879,337.7800168770288,.0331907595100157
380,201909,1988-2022,Bottom,1956.669993539651,18.22143872759382,17.45134982074766,153.9096482932412,.0212885451460352
380,201909,1988-2022,Middle,3330.358332465092,30.91446150986788,29.64833071986989,162.46796346677,.0183052359256142
380,201909,1988-2022,Top,6230.233327051003,58.83012306969613,56.65990679955576,198.656649790064,.0217253042709634
381,201910,1988-2022,Bottom,1943.743327985207,18.09474156843498,17.33389210522485,168.4774476898989,.020982688125514
381,201910,1988-2022,Middle,3319.98665329814,30.83416652943318,29.56809933006298,196.3839802830383,.0206006368392385
381,201910,1988-2022,Top,6072.631653487682,57.0802799744221,54.91682075666419,256.8631398418802,.0236934886540704
382,201911,1988-2022,Bottom,1913.108325054248,17.67680667744328,16.92414987178442,163.4900411164078,.0144650052776948
382,201911,1988-2022,Middle,3313.470001061758,30.71172870821708,29.46744303967959,198.4229840134503,.0214224989249487
382,201911,1988-2022,Top,6130.233316977819,57.78246215907469,55.65950608856898,427.0878445488052,.0434341938946735
383,201912,1988-2022,Bottom,1903.776661654313,17.6105024923454,16.86244316432082,213.1719856193134,.030943636854848
383,201912,1988-2022,Middle,3318.141665379206,30.87989332385284,29.65583494394862,220.4534568355787,.0262029028194017
383,201912,1988-2022,Top,6295.001651724179,59.42192081928564,57.34423254434174,516.2097922753068,.060475124342157
384,202001,1988-2022,Bottom,1858.97333060205,17.26359321473865,16.54247150290757,196.3289066431268,.0201409541369533
384,202001,1988-2022,Middle,3204.499990671873,29.72537000886708,28.52869943281015,210.2297172823455,.0231618728382349
384,202001,1988-2022,Top,5887.884988208612,55.73389302506499,53.81022636202397,351.5738338702552,.0371570908127789
385,202002,1988-2022,Bottom,1931.163325235248,17.0360644053823,17.08120172951991,177.6411281035204,.0225263482799392
385,202002,1988-2022,Middle,3258.379988640547,28.79486490758912,28.86522811030348,144.2292906542813,.0153503997342265
385,202002,1988-2022,Top,6077.566662549973,55.31000970480576,55.38886886945693,322.6009014756225,.035148079692874
386,202003,1988-2022,Bottom,1938.68165982763,17.1152626221107,17.16401891078567,199.4596080078433,.0266369293804776
386,202003,1988-2022,Middle,3263.556649029255,28.74984130587351,28.82767271388245,329.4672332338753,.0266048873229134
386,202003,1988-2022,Top,6231.588324685891,56.79296214892141,56.90163945753981,371.4868858621533,.0362036772427246
387,202004,1988-2022,Bottom,1628.744992638628,13.45426123115855,13.5225513674668,245.5233720984931,.0076733543514062
387,202004,1988-2022,Middle,2762.984990020593,23.22383963295336,23.33047042796776,-122.1593746061747,-.0083259943454171
387,202004,1988-2022,Top,5001.454997559388,42.44717900342463,42.62936077872291,-382.9453806945821,-.0267405645066485
388,202005,1988-2022,Bottom,1587.039994051059,13.28748843828604,13.35217103587153,366.6866263432894,.0256193342189211
388,202005,1988-2022,Middle,2777.226659913858,23.91318648201802,24.01806299799743,-200.2044904404708,-.0128923335375551
388,202005,1988-2022,Top,5163.591660618782,47.32941842795117,47.50205020457118,-470.8939423949535,-.0265441434809759
389,202006,1988-2022,Bottom,1811.033331463734,15.14742374282408,15.22224154236028,328.5961818687308,.0281483844723122
389,202006,1988-2022,Middle,3027.856654385726,25.52085966325831,25.64022466181389,-125.6845444784756,-.0086929943867582
389,202006,1988-2022,Top,5502.093322853248,48.33443282232232,48.52877789714451,-161.3689407706261,-.0090413086029457
390,202007,1988-2022,Bottom,1794.619997615616,15.67111839629555,15.73722260191183,527.2821255721889,.0463081877779056
390,202007,1988-2022,Middle,3008.746657629808,26.31250721984543,26.41842425401167,85.00693700674067,.0061238023488954
390,202007,1988-2022,Top,5470.738326370716,49.8000033107237,49.96717232700515,160.5232704188287,.0187676771687772
391,202008,1988-2022,Bottom,1848.382333149513,16.14323474802465,16.21223007538356,175.9570102766399,.0154702930372158
391,202008,1988-2022,Middle,3136.418490548929,27.23883543959043,27.35228569072206,25.73260617112586,-.0029429194249815
391,202008,1988-2022,Top,5891.876825988293,52.73813790915301,52.92373413850631,89.18842667286906,.0097065761182193
392,202009,1988-2022,Bottom,1850.589665427804,16.1970603763087,16.2655191111844,-51.8558662233166,-.0043758244205681
392,202009,1988-2022,Middle,3098.278327931961,27.0046892943016,27.11550692662907,-25.64875088767925,-.0047227762806301
392,202009,1988-2022,Top,6034.981654604276,54.29665918066166,54.48852558942357,173.7880504903539,.021111088039883
393,202010,1988-2022,Bottom,1832.546655123432,16.01645683023768,16.0844605214855,-11.55667819778804,-.0022527548643628
393,202010,1988-2022,Middle,3144.431655575832,27.46085803722963,27.57301256613573,5.312884714415607,-.0006038205891249
393,202010,1988-2022,Top,5984.003326992194,53.80132540680157,53.99407205358148,222.63415500056,.0301465036024145
394,202011,1988-2022,Bottom,1692.309993257125,14.15059306049564,14.21972230179623,261.4736856501016,.0240548961306596
394,202011,1988-2022,Middle,2954.649992595116,24.7420900988897,24.8593240097786,18.51328377088066,.0032996016052872
394,202011,1988-2022,Top,5602.618316610654,48.93696830087962,49.13718039911085,-278.3262511230229,-.012920274133459
395,202012,1988-2022,Bottom,1826.606653466821,16.01379606952348,16.08149628975661,223.9901940955557,.0221519549721165
395,202012,1988-2022,Middle,3157.093326896429,27.81461487910322,27.92753501087039,267.0227523883416,.0398710880209023
395,202012,1988-2022,Top,5912.204986691475,53.57045914395712,53.76079036089747,-40.96959658781998,.0235034285531128
396,202101,1988-2022,Bottom,1712.671664491296,14.31166296791829,14.38226133726615,257.6860714587383,.0238707390682293
396,202101,1988-2022,Middle,2962.318317661683,24.9648703225151,25.08281795575749,-82.10554700829864,-.003527523684852
396,202101,1988-2022,Top,5656.533322205146,49.49126778242256,49.69354729364083,-147.8027259581722,-.0016584637554236
397,202102,1988-2022,Bottom,1631.953994517525,13.94763417487654,13.68533993316426,248.0436456603153,.0255751444798307
397,202102,1988-2022,Middle,2936.128322660923,25.32711863568208,24.99008175107883,-84.15499481974014,.0042041228213066
397,202102,1988-2022,Top,5748.858985414107,50.99348728030842,50.66112517524743,-144.0308653691318,-.0000915188643376
398,202103,1988-2022,Bottom,1747.71332731843,14.83664938625103,14.57170387516574,300.2745130681433,.0259930775701681
398,202103,1988-2022,Middle,3076.343333125114,26.45883540626771,26.12786371431624,-60.44087635042766,.0081672063926514
398,202103,1988-2022,Top,5758.343990176916,51.05137598508736,50.56469808404412,-15.78043808937461,.0076291588954215
399,202104,1988-2022,Bottom,1741.685001646479,14.84624985021461,14.57626395792856,303.6564596094346,.0508101328882731
399,202104,1988-2022,Middle,2971.318318277597,25.41072646920414,25.00290214999889,392.9967444457968,.0355344838941013
399,202104,1988-2022,Top,5793.562322805325,51.25410399836255,50.92143022131253,773.2434857510574,.0652219628531536
400,202105,1988-2022,Bottom,1809.870001768072,15.82486411065717,15.81954525775897,135.7436220646681,.0326370819603881
400,202105,1988-2022,Middle,3108.925001084805,27.1267699310362,27.13128368135464,466.7708469244341,.0330329184428138
400,202105,1988-2022,Top,5948.917327940464,53.64037761938138,53.70136210231188,1108.457677347663,.0838975843489607
401,202106,1988-2022,Bottom,1836.719996343056,16.09293852414703,16.10871817852603,-111.291396819676,-.0005434906865958
401,202106,1988-2022,Middle,3211.048660039902,27.95173850473172,27.93310127306419,202.6905629075676,.0172221474573462
401,202106,1988-2022,Top,6130.959982971351,55.34830541629344,55.36428836286844,735.2606967537819,.0523459284133878
402,202107,1988-2022,Bottom,1887.958335300287,16.60684991354356,16.77234654679584,-105.6425343287022,-.0009551852936814
402,202107,1988-2022,Middle,3234.436656971773,28.46676282266465,28.72265970138445,9.452834965486545,.0109624766500739
402,202107,1988-2022,Top,6092.218659222126,55.11728400127807,55.65225032134913,336.5515261277324,.0288957666957685
403,202108,1988-2022,Bottom,1948.31732896467,17.36522565219396,17.63398364205689,288.468203157269,.0454004099553013
403,202108,1988-2022,Middle,3326.529995848735,29.38249830373873,29.73220813838998,67.29597279627342,.0183474455981241
403,202108,1988-2022,Top,6205.569822927316,56.50736407838607,57.23108733899426,284.6953745097077,.033117786498849
404,202109,1988-2022,Bottom,1945.385659337044,17.38017819513334,17.65722311167822,329.4906959398456,.0473886385397861
404,202109,1988-2022,Middle,3368.621659388145,29.94856191197566,30.33528074038137,126.7668230119549,.0225609298697691
404,202109,1988-2022,Top,6492.336495320003,59.23750459600706,60.013303456828,200.5321465820695,.0219848227667778
405,202110,1988-2022,Bottom,2032.663323755066,18.00799772246198,18.2247464969211,458.06290882756,.0554757638046794
405,202110,1988-2022,Middle,3459.416667093833,30.59794755633144,30.96832102676854,160.3138927050168,.0225621233424439
405,202110,1988-2022,Top,6374.804988046487,58.03231705178041,58.6234147931876,217.8090106176872,.0212932212159179
406,202111,1988-2022,Bottom,2008.40165768067,17.79490674403496,17.98633632131775,104.524776727582,.0194956522242743
406,202111,1988-2022,Middle,3626.328334768613,31.96194561097461,32.27355849496477,189.3755202220442,.0263732695895366
406,202111,1988-2022,Top,6473.37664180994,58.55893283108404,59.30302761365116,728.1220576066213,.0560374227182289
407,202112,1988-2022,Bottom,2028.331659644842,17.92243046788887,18.14041632706843,228.1069718204284,.0239923575250032
407,202112,1988-2022,Middle,3342.048332353433,29.67348992378296,30.06925592204789,3.116061810214887,-.0029914374315467
407,202112,1988-2022,Top,6650.001666267713,60.34593038039748,61.12903186335461,579.6709369916547,.03188344608634
408,202201,1988-2022,Bottom,2116.296659703056,18.65722491330234,18.87715428549564,540.1600746088661,.0510010758849451
408,202201,1988-2022,Middle,3434.379983355602,30.39798794783807,30.78993238693026,492.1341210914155,.0433562396805579
408,202201,1988-2022,Top,6373.454988340537,57.77291656658053,58.54485168942483,745.2484734608637,.050849586234411
409,202202,1988-2022,Bottom,2157.40499680241,23.5827150978342,19.20214780367678,537.8679673691901,.0404436852180273
409,202202,1988-2022,Middle,3539.158333172401,39.1960478888941,31.72150409720295,534.6434928971576,.0346737673188121
409,202202,1988-2022,Top,6509.129994849364,69.2572659443249,59.75875279293783,697.3353146914936,.0458466838997538
410,202203,1988-2022,Bottom,2115.504995619257,23.15255561042189,18.89174220941883,511.7141933335612,.045866989387226
410,202203,1988-2022,Middle,3492.339991460244,38.65280013389808,31.09662028877453,450.9840722525648,.0311248459099716
410,202203,1988-2022,Top,6751.87832436959,72.83445100561948,61.56684640133366,603.7612636185562,.0424013380102224
411,202204,1988-2022,Bottom,2118.171669214964,23.14444722419527,18.91872015709911,658.976719827236,.0550343529324285
411,202204,1988-2022,Middle,3480.059996177753,38.28986274631461,31.08551328910592,533.5883407756531,.0418682874178558
411,202204,1988-2022,Top,6530.108314593633,70.49452858794636,59.31582162337145,831.1793983516205,.062735411546934
412,202205,1988-2022,Bottom,2126.609994615118,23.10243560412588,18.94587701595932,886.0408998036291,.0827776344046924
412,202205,1988-2022,Middle,3544.983328123888,38.91245262200633,31.47782826489614,739.3863136065193,.0727352280011928
412,202205,1988-2022,Top,6678.44330428044,71.61730058347651,60.66883291309932,637.570408716662,.0535883902799507
413,202206,1988-2022,Bottom,2148.379992216825,0,19.15369348643192,1098.408557096748,.0950445346063589
413,202206,1988-2022,Middle,3541.556653916836,0,31.72517325350782,964.8855438504446,.0992267065633807
413,202206,1988-2022,Top,6854.218332469463,0,62.2509818363275,925.0127235927115,.0996431314987755
414,202207,Current,Bottom,2083.350009883443,0,18.60756496774654,1177.373418848341,.0953720734296439
414,202207,Current,Middle,3483.948333402475,0,31.03457975897861,1009.650618191275,.0922306449426363
414,202207,Current,Top,6273.293326834838,0,55.73856982381161,921.2176802015165,.0783630153808682
