date,quote_date,period,group,p,pWd,pWs,infl,inflW
78,199407,1988-2022,Middle,1954.090057566762,0,16.34757930297928,131.778645736631,.0169191819686603
78,199407,1988-2022,Top,2613.999513104558,0,22.02930689315447,254.0294878495236,.0280216473821611
79,199408,1988-2022,,3741.03041832149,0,31.45674305701687,486.9388771534432,.0541763565511246
79,199408,1988-2022,Bottom,1452.680095983048,0,12.14161864525037,209.8026021810559,.026098322907122
79,199408,1988-2022,Middle,2001.47345200181,0,16.76324527485122,227.208591150702,.0274122797711698
79,199408,1988-2022,Top,2690.877385362983,0,22.65298948294852,305.5719480849802,.0322682621645072
80,199409,1988-2022,,3782.049930378795,0,31.91355125980044,362.2378634405322,.040399381073712
80,199409,1988-2022,Bottom,1447.41578524063,0,12.08157205787817,190.9769594902173,.0242869025415378
80,199409,1988-2022,Middle,2036.108326017857,0,17.15301144229306,233.5482805327047,.0291186785011632
80,199409,1988-2022,Top,2675.74822601676,0,22.55026062932545,267.0868039907267,.0276616742451855
81,199410,1988-2022,,3766.161293521523,0,31.66265680956712,287.7300758555066,.0304512056736712
81,199410,1988-2022,Bottom,1501.982620959481,0,12.52819710166174,182.3778899376824,.0249022658805037
81,199410,1988-2022,Middle,2071.320480078459,0,17.44122533737391,175.8283104165457,.0289041536478294
81,199410,1988-2022,Top,2740.715205853184,0,23.04027272370392,214.4990244070262,.0257526109131353
82,199411,1988-2022,,3796.928587928414,0,31.93779452670424,250.0106056482764,.0305710911104597
82,199411,1988-2022,Bottom,1497.571086270114,0,12.48511944501176,123.3837812585989,.0202699515840171
82,199411,1988-2022,Middle,2076.339016489685,0,17.43797149210877,143.7231479649199,.0259044607702208
82,199411,1988-2022,Top,2720.910555457076,0,22.93102259735558,227.7673295804561,.0286974382848086
83,199412,1988-2022,,3768.53016422689,0,31.71070003592467,189.6224621188594,.0259379932665524
83,199412,1988-2022,Bottom,1532.553630404174,0,12.77158038426326,190.5650616048661,.0277748922885905
83,199412,1988-2022,Middle,2097.120840631425,0,17.69086830671586,153.3907425604411,.0267907794942062
83,199412,1988-2022,Top,2767.297964781523,0,23.32938513252399,202.6187514573394,.0258546379125164
84,199501,1988-2022,,3548.361983433366,0,29.90697616410034,276.1805995833129,.0317165572446356
84,199501,1988-2022,Bottom,1451.821842002372,0,12.1538542527851,264.9600580776071,.0307855397859385
84,199501,1988-2022,Middle,1999.885960251093,0,16.80946039645642,266.393788982532,.0314664488636254
84,199501,1988-2022,Top,2656.659559960166,0,22.38642605284986,292.3728317856633,.0318836210694068
85,199502,1988-2022,,3896.447198823094,0,32.74622737897153,609.2921996547375,.0622561029590543
85,199502,1988-2022,Bottom,1494.716022918622,0,12.46612475596582,401.3733098826681,.0394934498181859
85,199502,1988-2022,Middle,2058.610963195562,0,17.266409859134,381.5744053703384,.0415818306259439
85,199502,1988-2022,Top,2752.090325946609,0,23.17653571487851,495.9397602232154,.0494409957253576
86,199503,1988-2022,,3936.08789499104,0,33.20798209881468,640.5929046915844,.0637021347997688
86,199503,1988-2022,Bottom,1482.400300428271,0,12.37224033185339,278.5337600187631,.0349916165340574
86,199503,1988-2022,Middle,2112.330733664334,0,17.67639097438951,455.8154856582405,.0511415665177992
86,199503,1988-2022,Top,2792.98752061526,0,23.55648276025022,540.3509147693209,.0546348528867687
87,199504,1988-2022,,3831.144258052111,0,32.47163171124703,328.4449087979738,.0388787816336844
87,199504,1988-2022,Bottom,1487.784151072304,0,12.437360460739,333.2853786657021,.0388913486073458
87,199504,1988-2022,Middle,2113.73699747026,0,17.77661914877535,377.5818328213063,.0449281771778942
87,199504,1988-2022,Top,2770.022640218338,0,23.39075056036139,385.4767771297095,.0406955474437609
88,199505,1988-2022,,3954.964050725102,0,33.37518587164232,459.1718366747955,.0466005726435696
88,199505,1988-2022,Bottom,1484.711185192068,0,12.40965438411513,441.3415259623434,.0450332950806569
88,199505,1988-2022,Middle,2113.935809001327,0,17.7081963376113,533.6624873219989,.0550229932880484
88,199505,1988-2022,Top,2809.707240849733,0,23.71966127045744,522.5418060731803,.0492868181440826
89,199506,1988-2022,,3925.500881567597,0,33.25191394219291,346.0996533074649,.0463745495520698
89,199506,1988-2022,Bottom,1481.978545392553,0,12.40031573077916,353.0628147428312,.0439355878355248
89,199506,1988-2022,Middle,2100.100753195584,0,17.60292607390147,389.9420653309789,.0471505086224511
89,199506,1988-2022,Top,2835.042027682066,0,23.9376012749611,412.7662144315157,.048586975013374
90,199507,1988-2022,,3746.992038592696,0,31.71215573899099,537.2418392857071,.0571685612694637
90,199507,1988-2022,Bottom,1461.406812469165,0,12.24600068270714,503.9453421930375,.0517553220662421
90,199507,1988-2022,Middle,2050.293713621795,0,17.19808716322586,471.1122574626643,.0488197082049737
90,199507,1988-2022,Top,2700.097329174479,0,22.85624729688182,438.9913927957726,.0442013335270227
91,199508,1988-2022,,3864.931568101048,0,32.77904926674091,449.1938815102912,.0436075713760147
91,199508,1988-2022,Bottom,1477.34286052982,0,12.39042532774329,430.4447146714665,.0435475176085068
91,199508,1988-2022,Middle,2069.925361044705,0,17.37979446809913,473.1395597147639,.0471817891290698
91,199508,1988-2022,Top,2761.752033516765,0,23.3405744999133,490.4214114018638,.0466839623235084
92,199509,1988-2022,,3943.654428035021,0,33.34624976982013,497.9136169509729,.0510403103953649
92,199509,1988-2022,Bottom,1514.617575101554,0,12.68402548963301,520.8568343989706,.0503064191016165
92,199509,1988-2022,Middle,2124.186273865402,0,17.83270332946267,519.0666521230014,.0506639418696295
92,199509,1988-2022,Top,2815.858696639538,0,23.79171266195287,584.0710427078496,.055009070081572
93,199510,1988-2022,,3787.131617441773,0,32.09195328169153,486.8378401035443,.0505878090889382
93,199510,1988-2022,Bottom,1464.558273094396,0,12.24413272147164,429.3484216643265,.0470774637547796
93,199510,1988-2022,Middle,2103.419134244323,0,17.65799711183354,548.0973466517753,.0541628616564367
93,199510,1988-2022,Top,2773.226139321923,0,23.43734731944278,555.692199782546,.0564497623907414
94,199511,1988-2022,,3991.712139487267,0,33.58601056379848,523.4338231792208,.0497419730481852
94,199511,1988-2022,Bottom,1481.825001858175,0,12.37954089073173,477.620105589934,.0491380511523687
94,199511,1988-2022,Middle,2123.422814756632,0,17.81819706641545,587.644124221697,.0573617646331854
94,199511,1988-2022,Top,2808.176023806135,0,23.78040112089366,552.1009350059709,.0549645314794513
95,199512,1988-2022,,4017.522417575121,0,33.87555007534684,528.889779857127,.0511140789662932
95,199512,1988-2022,Bottom,1498.187261462212,0,12.53009708994553,466.3319125558094,.048145189161005
95,199512,1988-2022,Middle,2173.384948246181,0,18.2373111750785,543.088770583563,.0536010705981766
95,199512,1988-2022,Top,2936.080511664351,0,24.89591031331414,522.0750876585953,.0540225886704017
96,199601,1988-2022,,3753.897355422378,0,31.82732933727675,556.6045545710949,.0515130688014551
96,199601,1988-2022,Bottom,1415.434562474489,0,11.8838652852719,404.0573224852172,.0428583358537177
96,199601,1988-2022,Middle,2073.670798957348,0,17.4523525841214,546.4685361774173,.052893769591833
96,199601,1988-2022,Top,2741.408817663789,0,23.27188774716342,523.9169371843067,.0505721043607252
97,199602,1988-2022,,4084.970009535551,53.37591038062237,34.79060853112605,976.4385874848813,.0785400872593982
97,199602,1988-2022,Bottom,1533.26665571332,20.63267771487396,12.82906991093478,438.992349729718,.039765395633746
97,199602,1988-2022,Middle,2188.909502416849,28.00787756178761,18.40408578391362,704.596958510956,.0630740595614157
97,199602,1988-2022,Top,2981.739984711011,37.17204393869421,25.32309372300127,734.918930552279,.0648760685477707
98,199603,1988-2022,,4292.034990489483,56.84321424062364,36.57342298873118,1114.006830542348,.082823421445255
98,199603,1988-2022,Bottom,1562.416669326524,21.25576432767169,13.07618058058142,629.3099343931923,.0486542190738722
98,199603,1988-2022,Middle,2245.962486602366,28.89582089643227,18.93230831883557,770.3451907422277,.0643381400056455
98,199603,1988-2022,Top,3083.019999176264,39.40288758064465,26.14829641477748,832.7453639125451,.0672318908666512
99,199604,1988-2022,,4288.944988548756,55.30467764555942,36.3588515362062,1137.100191134959,.0906118616942422
99,199604,1988-2022,Bottom,1569.126657067488,21.07522159711516,13.11986145854947,565.5695481904937,.0493727187148731
99,199604,1988-2022,Middle,2228.837483465672,28.76261319103651,18.80669435347954,732.3994820384542,.0617631138671442
99,199604,1988-2022,Top,3072.706656927864,38.14921081248516,26.04710096438066,817.7808641533678,.0705643392604998
100,199605,1988-2022,,4346.65499407053,55.99893004482146,36.90049980607,1023.361654602922,.0879337575752288
100,199605,1988-2022,Bottom,1541.861652952929,21.09748304686703,12.9343674100625,450.1041335218663,.0451982559552562
100,199605,1988-2022,Middle,2192.244977585971,28.24738986603916,18.50081919136574,532.1070097474148,.054400440711845
100,199605,1988-2022,Top,3077.198319226503,38.88318735225281,26.06794751634395,635.6122481636703,.0622044292894467
101,199606,1988-2022,,4326.374988138676,55.60178366699256,36.73740711188293,1041.613728602533,.0833283818250266
101,199606,1988-2022,Bottom,1538.613320243855,20.8994574797786,12.91045696016226,494.995272027639,.0473963451328624
101,199606,1988-2022,Middle,2231.492482557893,28.45458880491788,18.81806038354989,606.9124860776355,.0578627449129954
101,199606,1988-2022,Top,3081.569985195994,38.80077893969914,26.10332119060331,682.8516431666989,.0610160263444944
102,199607,1988-2022,,4084.755000114441,52.01368769415421,34.81876280883444,858.180812271894,.0729905955109871
102,199607,1988-2022,Bottom,1523.721656141182,20.60493190951335,12.79668923601275,381.1715484771412,.0435655757586725
102,199607,1988-2022,Middle,2202.97999830544,28.28012947173556,18.63159493397688,583.1323834860086,.0624451578323715
102,199607,1988-2022,Top,2990.314993361632,37.64856355171651,25.38321138228639,703.8778271021632,.0679514196575231
103,199608,1988-2022,,4280.124999940395,56.21095017646439,36.52246396293049,1152.923684660345,.1041146295847284
103,199608,1988-2022,Bottom,1550.196662612259,21.24003106864984,13.01081333502467,348.5562159000741,.0441272398888183
103,199608,1988-2022,Middle,2275.624991394579,29.0690292516374,19.21017813528306,548.6698155797058,.0610000024655051
103,199608,1988-2022,Top,3111.493314767877,39.07311559286124,26.46733009026502,692.2924911229833,.0710654307421616
104,199609,1988-2022,,4352.720000594854,57.77900557219982,37.10131183677004,1119.334360072389,.097970538530717
104,199609,1988-2022,Bottom,1571.478318495055,21.5303881126844,13.16325070676976,368.1212842842797,.0434904669887904
104,199609,1988-2022,Middle,2315.977492623031,29.01996918252553,19.57771231164224,625.4519876034465,.0648334149850598
104,199609,1988-2022,Top,3164.84332404534,39.70142997518027,26.90000005523325,718.5116830592355,.071161034427765
105,199610,1988-2022,,4281.229972660542,56.93480523012113,36.43107819437864,1047.255253238836,.0880160013384739
105,199610,1988-2022,Bottom,1575.624990304311,22.02458748656015,13.22284674622157,501.5604988545722,.0520000609395386
105,199610,1988-2022,Middle,2318.954988755286,29.31869242104585,19.57444878885872,612.3381924408022,.0602703623426351
105,199610,1988-2022,Top,3154.704984053969,39.51958076487062,26.88368763905601,712.4698640596762,.0671743735616512
106,199611,1988-2022,,4409.229999423027,59.0921932735364,37.5396716373798,1125.696655060165,.0966627658744983
106,199611,1988-2022,Bottom,1618.716656620304,22.42579515408336,13.58547229576895,546.1629816350372,.0557340796848015
106,199611,1988-2022,Middle,2333.672487691045,29.69718982462655,19.7190899256093,589.0144911594689,.0593396377156523
106,199611,1988-2022,Top,3215.564991518855,40.61627817728246,27.43810457774089,754.6669097522681,.0702942958701745
107,199612,1988-2022,,4470.249987572432,60.53536953532603,37.99263353945571,1141.648592893034,.0960903680479532
107,199612,1988-2022,Bottom,1611.153323342403,22.63850066498465,13.52908424119232,483.3192148003339,.0502097809237512
107,199612,1988-2022,Middle,2373.462494783103,31.22822393022943,20.07598881621379,598.2109211297939,.0615470534845599
107,199612,1988-2022,Top,3256.388323257367,42.26688752816214,27.69909088170971,730.6785216540447,.0673413599231101
108,199701,1988-2022,,4135.459996461868,54.01185447629541,35.1876108678116,1035.561087596579,.0884386560423991
108,199701,1988-2022,Bottom,1546.603330180049,21.47299697562509,12.97735829959856,493.5146510392466,.049114137059405
108,199701,1988-2022,Middle,2242.124979525805,28.54615257267142,18.91957544838078,521.5285996047896,.0522951832032845
108,199701,1988-2022,Top,3003.603313709299,38.37802983719545,25.55345440249463,669.4896417374063,.0617845634129329
109,199702,1988-2022,,4429.194998547435,45.29714280902408,37.48217849414505,594.6786229120335,.0494258003332106
109,199702,1988-2022,Bottom,1551.528321499626,16.83549096551724,13.05726778018288,345.148912020765,.0415384734302885
109,199702,1988-2022,Middle,2227.049985200167,22.58545277509256,18.74741210055072,216.912484405475,.0280813639423627
109,199702,1988-2022,Top,3109.728330314159,31.02023654466029,26.55696114747358,435.2449500734413,.0443918396451484
110,199703,1988-2022,,4564.27499859035,46.20027906098403,38.57687722046103,524.8632086033467,.0534607516026426
110,199703,1988-2022,Bottom,1600.743321364125,17.68771445968499,13.46600107412087,136.8846016916602,.0314632416979445
110,199703,1988-2022,Middle,2329.8024886325,23.93595594851649,19.56069856393151,160.5035086991847,.028920352945363
110,199703,1988-2022,Top,3309.101654241482,33.00008638486421,28.16079302600701,422.6225563766396,.0487969675136431
111,199704,1988-2022,,4523.905001178384,46.15208045439795,38.22631534705579,553.8854661164805,.0514210120363714
111,199704,1988-2022,Bottom,1595.581658884883,17.558083323626,13.46005661339344,199.2991798799873,.0345382202573508
111,199704,1988-2022,Middle,2247.979974187911,22.9741147737368,18.89856472244719,195.2743089888827,.030744113291334
111,199704,1988-2022,Top,3192.701665833592,32.27265118388459,27.18226013186116,454.4793461575561,.0487838189173999
112,199705,1988-2022,,4556.899996623397,46.60453245451208,38.51212779122579,556.2720730318688,.0502914856597272
112,199705,1988-2022,Bottom,1578.776652137439,17.1228775451309,13.32207870157436,258.7255916175006,.037116204798546
112,199705,1988-2022,Middle,2230.382496252656,22.67808470485033,18.74075113906292,260.3186055312108,.0312932560293575
112,199705,1988-2022,Top,3155.74998258551,32.19743891452284,26.89440961029807,511.3051037042169,.0507488732160937
113,199706,1988-2022,,4602.914992377162,47.33478060178459,38.91779793302703,599.2548590933438,.0514713088432472
113,199706,1988-2022,Bottom,1575.661661371589,17.12220576298811,13.29302341336734,286.3037780004864,.0291792907092561
113,199706,1988-2022,Middle,2241.417486935854,23.04722141518141,18.88090590731008,375.8199496347515,.0390987055387768
113,199706,1988-2022,Top,3116.064985667666,31.49996179148244,26.61495649862627,517.2600367494548,.0473430127226493
114,199707,1988-2022,,4416.059989824891,44.57959502132144,37.47695555379323,541.8571922258707,.0458517662947315
114,199707,1988-2022,Bottom,1557.553315440814,17.07863092554423,13.21129038040332,287.8202846739441,.0309129187699
114,199707,1988-2022,Middle,2207.462474063039,22.40976663937909,18.74124780311831,409.5084409265837,.040076996778339
114,199707,1988-2022,Top,3063.85998707513,30.36766404276326,26.24449415626684,514.9968984425262,.0461127988686864
115,199708,1988-2022,,4504.99999140203,45.68923058698419,38.16247453731194,436.3767465169076,.0344665355177085
115,199708,1988-2022,Bottom,1575.541654189428,17.25724257874147,13.34012345525358,219.5328193309251,.0235200486721775
115,199708,1988-2022,Middle,2264.134983919561,22.89011335800751,19.16784810146783,266.5814175328705,.0254925231913603
115,199708,1988-2022,Top,3138.411651303371,31.26509974621392,26.95297222618926,379.5273038320981,.0349451778163067
116,199709,1988-2022,,4611.259997591376,47.01966937165707,39.1325310315442,530.666253878735,.0403951828011486
116,199709,1988-2022,Bottom,1594.644984240333,17.44009702489711,13.48514643771341,237.8906743764591,.0275961276656783
116,199709,1988-2022,Middle,2284.247498236597,22.73451626396854,19.29252751581953,191.7411478549184,.0196419361165567
116,199709,1988-2022,Top,3228.85332018137,32.42573258137175,27.56905836654187,396.1012417790092,.0374288379838958
117,199710,1988-2022,,4506.799997314811,45.91404642572161,38.17715464140929,554.7817838261835,.0477936650445372
117,199710,1988-2022,Bottom,1584.27998795112,17.23990111761183,13.39500560046872,272.5257944262315,.0286811583862535
117,199710,1988-2022,Middle,2242.797478459775,22.45770352167892,18.96334818776813,180.7013579586055,.0206315652827698
117,199710,1988-2022,Top,3201.766647279263,32.12023467659795,27.29473426761009,388.7477665410188,.0361628401344376
118,199711,1988-2022,,4650.329991027713,47.38306464301422,39.44630627408333,547.9571874195244,.0501738552222832
